,name,totalError,hf,refHf,ie,refIe,dipole,refDipole,geomError,hfError,ieError,dipoleError
203,203-H22C10,1392.7023250888994,-30.68107283041353,-68.0,11.647334359806607,,0.0001241447525202786,,,37.31892716958647,,
204,204-H22C10,790.3271329365492,-58.11810671384528,-59.7,11.810353320141715,,5.989967428922719e-06,,39.694451666895915,1.581893286154724,,
205,205-H16C11,184.428130698622,-2.5195680960205853,-16.1,9.085191443869556,,0.02342332220694912,,,13.580431903979417,,
206,206-H22C11,567.3766566693392,-26.48033046683184,-50.3,11.509130251226466,,0.020884726441073982,,,23.819669533168156,,
207,207-H22C11,28.896749600506794,-55.47556970008824,-50.1,11.800864549635783,,0.012616620210784172,,,-5.375569700088242,,
208,208-H22C11,5.810724420909504,-53.48945557582742,-55.9,11.537656141896061,,0.013747973005516782,,,2.4105444241725777,,
209,209-H24C11,3.089791078246307,-62.84221984359638,-64.6,11.775329329107587,,0.0032701653235787365,,,1.7577801564036122,,
210,210-H8C12,897.0616183961471,67.0961481367111,61.6,8.777301850558553,,0.25817849024022566,,41.637818724219315,5.496148136711092,,
211,211-H8C12,708.0863806516411,94.71178797169965,100.5,8.348741272304226,,3.826272412930139e-06,,36.73099460039383,-5.78821202830035,,
212,212-H10C12,18.56258764701621,33.09156784351706,37.4,8.524706283337107,,0.08357455161462006,,,-4.308432156482937,,
213,213-H10C12,498.5322992402659,46.01189877742475,43.5,9.331649173368215,,2.410523127240787e-05,,31.375871741586337,2.511898777424747,,
214,214-H18C12,346.9095523811938,0.12550811068502735,-18.5,9.030253572460138,,3.182032673500856e-05,,,18.62550811068503,,
215,215-H24C12,6.691327013071203,-58.21324005499714,-60.8,11.530313648755532,,0.011145944472961541,,,2.5867599450028607,,
216,216-H26C12,2.6688739457224524,-67.56633113951375,-69.2,11.74593832281664,,2.7191668115487e-05,,,1.633668860486253,,
217,217-H10C13,9.750662782787765,44.922605127579814,41.8,8.604990675729981,,0.09615855449841822,,,3.122605127579817,,
218,218-H28C13,7843.663469516595,32.364459403965164,-56.2,11.482479838711939,,0.01748354775853813,,,88.56445940396517,,
219,219-H28C13,4.8821217447351675,-72.29044761439445,-74.5,11.721535996392277,,0.0032766647938222452,,,2.209552385605548,,
220,220-H10C14,273.1171084925517,58.79487943012252,55.2,8.048420119077571,8.16,1.9428044123150427e-06,,22.75736994438362,3.5948794301225178,-0.1115798809224291,
221,221-H10C14,6.161809863635254,89.51770069015937,92.0,8.608949970440401,,7.805836560996834e-05,,,-2.482299309840627,,
222,222-H10C14,296.4278696780573,55.62200345355096,49.5,8.477546820093686,,0.03785576241172332,,22.75736994438362,6.12200345355096,,
223,223-H12C14,1.33894823947162,38.257129309745295,37.1,8.637376147333967,,0.006828480911520358,,,1.1571293097452937,,
224,224-H12C14,47.88179610762467,42.31966734082099,35.4,8.601644121088823,,0.09496370340481647,,,6.919667340820993,,
225,225-H12C14,655.8316234006672,106.19079026208215,131.8,8.445582905741723,,0.21504560869448183,,,-25.609209737917865,,
226,226-H12C14,99.81322850967918,63.39065706095846,53.4,8.404718196948615,,1.1955934734603897e-06,,,9.990657060958462,,
227,227-H14C14,0.053047240856686835,21.869680133603968,22.1,8.531063931287115,,0.008789810167879037,,,-0.23031986639603375,,
228,228-H14C14,14.428528987376373,30.398490356362167,26.6,9.233223259930009,,0.014152109908949271,,,3.7984903563621657,,
229,229-H14C14,27.16114289865732,37.61163533822708,32.4,9.178697511583353,,1.0782679508910681e-05,,,5.211635338227083,,
230,230-H16C14,141.05502950742016,31.376659021266047,19.5,8.42125679050635,,8.32635615860515e-06,,,11.876659021266047,,
231,231-H18C14,93.41970940704498,-18.565387183504082,-8.9,9.0796779618983,,3.1647146802036833e-06,,,-9.665387183504082,,
232,232-H20C14,128.4064898483914,-23.568341257856755,-34.9,10.962202762649556,,1.470586996702673e-06,,,11.331658742143244,,
233,233-H24C14,2042.221863741559,-22.809051086068585,-68.0,11.20088002102944,,5.2592201499778315e-06,,,45.190948913931415,,
234,234-H28C14,3524.434173857708,19.166945128225255,-40.2,9.447792002740465,,1.0395111054779194e-06,,,59.366945128225254,,
235,235-H28C14,15.835166778682574,-53.22065749417287,-57.2,11.673331290509566,,0.00011755448701141368,,,3.979342505827134,,
236,236-H28C14,22.54239053049356,-69.64788274186438,-64.9,11.714917267119436,,0.013850810558151974,,,-4.747882741864373,,
237,237-H28C14,9.232956665165549,-67.66142193367267,-70.7,11.517877645506326,,0.011172032634682763,,,3.0385780663273323,,
238,238-H30C14,4849.731214411383,6.140011591120399,-63.5,11.29795374935848,,0.051363077182363874,,,69.6400115911204,,
239,239-H30C14,11253.079729072937,46.68053416660824,-59.4,11.237103648139499,,0.0013723803014092414,,,106.08053416660823,,
240,240-H30C14,5.690314743009216,-77.01456193897029,-79.4,11.700901105166787,,1.359636252115195e-06,,,2.385438061029717,,
241,241-H12C15,102.66509507305955,56.93237854963283,46.8,8.435966357595536,,0.04192567181144451,,,10.132378549632833,,
242,242-H22C15,477.80795464678255,-18.041181307152424,-39.9,10.918526224691766,,0.015755388308380344,,,21.858818692847574,,
243,243-H22C15,222.01163227988638,-22.69994522560785,-37.6,10.938115995396096,,0.017947003266698975,,,14.900054774392153,,
244,244-H22C15,420.4177509360753,-22.995908921971807,-43.5,10.97655390018948,,0.031386602620782786,,,20.504091078028193,,
245,245-H22C15,648.2158325487575,0.5600831214031493,-24.9,9.128853921748139,,0.02041315127088914,,,25.460083121403148,,
246,246-H30C15,10.332761046852033,-72.38553876258368,-75.6,11.513431364289794,,0.013772885681053268,,,3.214461237416316,,
247,247-H32C15,9.371747672404597,-81.73866897046324,-84.8,11.6833938152343,,0.003273585073446474,,,3.0613310295367597,,
248,248-H10C16,8.605982494749112,72.73359548928428,69.8,8.46542465710115,,0.21174694829094634,,,2.9335954892842864,,
249,249-H10C16,477.362606103759,60.652658936443515,53.9,8.038232837803706,,6.359226340058393e-07,,29.385853854936002,6.752658936443517,,
250,250-H14C16,34.096920907667084,40.039256879746524,34.2,8.490015989317422,,0.04259622159784937,,,5.839256879746522,,
251,251-H14C16,15.477288292952005,25.534118489948163,21.6,8.577866839166674,,1.271773544001235e-05,,,3.934118489948162,,
252,252-H14C16,165.39180753784214,52.8604746233505,40.0,8.424099082886448,,0.03246927590968203,,,12.860474623350498,,
253,253-H16C16,109.63259964434579,62.67055870736351,52.2,8.862559516895079,,0.22779878316791924,,,10.470558707363509,,
254,254-H16C16,323.7451967569015,58.69292074002722,40.7,8.983942282027401,,0.1701722187343779,,,17.992920740027216,,
255,255-H16C16,66.32986136982778,66.64431466544778,58.5,8.944720279516599,,1.4925267080780052e-05,,,8.14431466544778,,
256,256-H18C16,0.1569370700878454,9.303847163221256,9.7,9.105440388268594,,0.02741113217026257,,,-0.396152836778743,,
257,257-H28C16,423.25085985708654,-15.826938490903046,-36.4,11.321484910086289,,0.03197041456000271,,,20.573061509096952,,
258,258-H32C16,9.059940323889323,-56.39002652438774,-59.4,9.946156300523198,,0.0382492406578356,,,3.009973475612256,,
259,259-H32C16,11.494578517646048,-77.10963445663361,-80.5,11.509893831392999,,0.011177861960087989,,,3.3903655433663857,,
260,260-H32C16,19.32578364743381,-79.09611005861248,-74.7,11.67783752400898,,0.013849935920475814,,,-4.396110058612479,,
261,261-H34C17,17.809960095004435,-83.82018484133152,-79.6,11.663317020806543,,0.012673679043401937,,,-4.22018484133153,,
262,262-H34C17,12.718003897806103,-81.83376895058578,-85.4,11.506981294841099,,0.013783316018625863,,,3.5662310494142275,,
263,263-H36C17,9.078756295334445,-91.18690254134812,-94.2,11.65535567322446,,0.003259905921396064,,,3.0130974586518846,,
264,264-H14C18,16.99606359188211,70.72262823837926,66.6,9.275341221896122,,1.5786520787607044e-05,,,4.122628238379264,,
265,265-H18C18,21.313073262546673,72.61660841555212,68.0,9.24248904337741,,0.11596752952862696,,,4.616608415552122,,
266,266-H18C18,115.11237814178628,49.029043673216464,38.3,8.35843404581697,,0.04649650945788187,,,10.729043673216466,,
267,267-H20C18,37.21300139103072,37.000246010697495,30.9,8.906693099802428,,0.04381671203458376,,,6.1002460106974965,,
268,268-H22C18,3199.9104386006707,70.26775087097481,13.7,9.171264790995684,,1.9332027109375658e-05,,,56.567750870974805,,
269,269-H36C18,14.761978389952791,-86.55786798899976,-90.4,11.504632203233971,,0.011185886225480546,,,3.8421320110002455,,
270,270-H36C18,15.557836422119133,-88.54434233074655,-84.6,11.650787094875382,,0.013873915789544977,,,-3.944342330746551,,
271,271-H38C18,16930.266011393094,70.2163556644325,-59.9,11.359710343926961,,0.023275863881684046,,,130.1163556644325,,
272,272-H38C18,10.169670355626529,-95.91100794048863,-99.1,11.643990609438367,,4.607172608570573e-05,,,3.1889920595113637,,
273,273-H20C19,35.692280381210416,67.87430166473123,61.9,9.270362884549074,,0.0992761089244801,,,5.974301664731236,,
274,274-H38C19,14.201127754786796,-93.2684383708357,-89.5,11.63986462993387,,0.012659757765248244,,,-3.768438370835696,,
275,275-H38C19,16.14446720552307,-91.28198217954137,-95.3,11.502685359175095,,0.013792180103984713,,,4.018017820458624,,
276,276-H40C19,11.322385815695572,-100.63512469537197,-104.0,11.634089189262742,,0.0032451391401548974,,,3.364875304628029,,
277,277-H14C20,107.14295310962055,87.25098802576936,76.9,8.976588884851633,,1.1557577448044411e-05,,,10.350988025769354,,
278,278-H16C20,201.2041844318496,59.2846460805989,45.1,8.114754885009836,,0.0665293002336426,,,14.184646080598895,,
279,279-H16C20,188.28816280616155,76.42181339350458,62.7,8.211486318487456,,0.07145007990370547,,,13.721813393504576,,
280,280-H16C20,181.7866882437184,79.78282938569343,66.3,8.063696457135519,,0.09557524732430925,,,13.482829385693435,,
281,281-H30C20,2627.237743195519,54.65658731514925,3.4,8.331843406673013,,0.17249818567043712,,,51.256587315149254,,
282,282-H36C20,5585.957214764211,80.93926153477977,6.2,9.413621539262419,,1.2143275778676774e-06,,,74.73926153477977,,
283,283-H38C20,1265.5394639589551,-36.02557851547048,-71.6,11.235427868178528,,0.00995145421239753,,,35.574421484529516,,
284,284-H40C20,17.58879068652799,-96.00610077773345,-100.2,11.501134398589684,,0.0111760503445934,,,4.193899222266552,,
285,285-H42C20,12.537340465550724,-105.3591892926124,-108.9,11.625372920412126,,0.0001480810246154191,,,3.5408107073876067,,
286,286-N1,951.0771235487523,417.4604616839235,448.3,24.097319000000002,,0.0,,,-30.839538316076528,,
287,287-N1,9.338093633899414e-25,112.99999999999903,113.0,13.202319,,0.0,,,-9.663381206337363e-13,,
288,288-H2N1,328.6768723565215,36.38137703595165,45.5,12.30907871468276,,1.5634002490419452,,22.159764781966963,-9.118622964048349,,
289,289-H3N1,94.93243623878682,-6.389288512804956,-11.0,11.190137191978605,10.85,1.7535294094313465,1.47,7.739363601605773,4.610711487195044,0.3401371919786058,0.2835294094313465
290,290-H4N1,100.82482376726739,164.63311067136814,155.0,25.81430347595395,,3.742125818955749e-05,,4.006994524688195,9.633110671368144,,
291,291-C1N1,1857.2712874552208,126.33812606077099,104.0,13.651078042168747,,1.3287181329248412,,52.12061802297291,22.33812606077099,,
292,292-H1C1N1,214.11697867555867,35.29838947670779,32.3,13.40624692612115,13.6,2.5028358393907917,2.98,14.852498738584039,2.9983894767077928,-0.19375307387884888,-0.4771641606092083
293,293-H4C1N1,1322.6925442162321,186.7591203216836,178.0,20.17258978438154,,0.009458418532116809,,49.91934205108279,8.75912032168361,,
294,294-H4C1N1,59.002578313757176,29.31868642003484,37.0,11.333227631668736,,1.557601769171958,,,-7.68131357996516,,
295,295-H4C1N1,49.283124065623994,23.479805980913063,30.5,1.0471152926498741,,1.8018171999208854,,,-7.0201940190869365,,
296,296-H5C1N1,408.05949190187005,-7.582215238642429,-5.5,10.558463142926186,9.6,1.48315216021504,1.31,24.48942807548543,-2.082215238642429,0.9584631429261865,0.17315216021503987
297,297-H3C2N1,1096.5401975053887,19.20335206438294,17.7,12.785520407966397,12.21,2.6298526434112555,3.92,28.119945782030012,1.5033520643829412,0.5755204079663958,-1.2901473565887445
298,298-H3C2N1,2086.6922087717094,60.2996332742554,39.1,12.24345618644959,11.32,2.1690104186489396,3.85,29.041357955001537,21.199633274255397,0.9234561864495898,-1.6809895813510605
299,299-H5C2N1,426.2939790962314,25.03877940508009,30.2,10.683458347402702,9.9,1.7455470236811195,1.9,25.64109179024187,-5.161220594919911,0.7834583474027017,-0.15445297631888044
300,300-H6C2N1,262.44316296186116,8.49990237801447,24.7,1.6874293527612565,,1.3648806146851544,,,-16.200097621985527,,
301,301-H7C2N1,495.0189599636633,-6.69610185110392,-4.4,10.041826473962425,8.93,1.1661098220191213,1.03,26.7850970493899,-2.29610185110392,1.1118264739624255,0.13610982201912125
302,302-H7C2N1,395.3303894664808,-13.28901497028916,-11.4,10.50496978898334,9.5,1.5204679842539712,1.22,22.567816926186037,-1.8890149702891588,1.00496978898334,0.30046798425397125
303,303-H3C3N1,748.1315466262164,43.808415417625945,44.1,10.612903923925689,10.91,2.9706268420796476,3.87,28.83300491938403,-0.2915845823740568,-0.2970960760743111,-0.8993731579203526
304,304-H5C3N1,356.74368235504573,13.723404485674278,12.1,12.591125675381397,11.9,2.70717674394498,,24.75248554443772,1.6234044856742784,0.6911256753813966,
305,305-H7C3N1,1160.5761108936124,15.329600162051118,18.4,10.06948498076322,,1.4366950005436727,,47.982262467056216,-3.07039983794888,,
306,306-H9C3N1,629.2517726261744,-16.41065634434787,-20.0,10.495272223655693,,1.4521603605339688,,35.11035131546833,3.5893436556521294,,
307,307-H9C3N1,216.26732963890493,-18.280488173797373,-16.8,10.469168162555334,,1.5097727576580726,,20.691809220372733,-1.4804881737973723,,
308,308-H9C3N1,1064.2738249599977,-2.852621961654869,-5.7,9.589371850111888,8.54,0.7468934431197172,0.61,43.32556310951663,2.847378038345131,1.0493718501118892,0.13689344311971718
309,309-H5C4N1,263.62830387113013,33.8152862830612,33.6,10.38934211948059,,3.0596669356677193,,22.960050334764333,0.21528628306119657,,
310,310-H5C4N1,297.431349112351,34.100274397227835,32.0,10.391384574199677,,2.9219269599545563,,24.20827117200649,2.1002743972278353,,
311,311-H5C4N1,2.2670116201837898,39.20565986204846,37.7,10.430586612163129,,2.8967496568339053,,,1.5056598620484607,,
312,312-H5C4N1,934.9364970753534,32.39165161942041,25.9,8.562866638947483,8.21,1.8120441848499085,1.74,41.911032533473694,6.491651619420409,0.35286663894748216,0.07204418484990849
313,313-H7C4N1,700.3163593751243,8.866085964785398,7.5,12.50587877066951,,2.750869308741045,,37.37512992651505,1.3660859647853982,,
314,314-H7C4N1,802.5603593424024,11.245165236851461,5.6,12.441713490320273,,2.7670271329956897,,39.26047551395796,5.6451652368514615,,
315,315-H9C4N1,520.962541420993,-15.929035897310953,-0.8,9.973923408343126,,1.4311492588183008,,24.169187584148112,-15.129035897310953,,
316,316-H11C4N1,453.8687187617855,-20.431168480552625,-25.4,10.478407598799349,,1.42824595170575,,29.29776210201495,4.968831519447374,,
317,317-H11C4N1,415.01871543359044,-19.30091405925936,-23.6,10.515519744270128,,1.377768426175814,,28.16155448506764,4.2990859407406425,,
318,318-H11C4N1,200.02070727890296,-23.10337978261899,-22.7,10.533757408748183,,1.3950358113084855,,19.992898340654722,-0.4033797826189911,,
319,319-H11C4N1,776.1445759635778,-15.540112714499823,-28.9,10.466338790544828,,1.3870075412433918,,34.573341975640965,13.359887285500175,,
320,320-H5C5N1,467.24441599587266,28.766269206797432,34.6,9.687296136755812,9.67,1.964526949488188,2.22,28.533331161240913,-5.8337307932025695,0.017296136755811986,-0.2554730505118121
321,321-H7C5N1,1221.3514845416391,32.21967122466271,24.6,8.550859868224803,,1.9042152510670454,,48.234678292068786,7.61967122466271,,
322,322-H9C5N1,446.758013440841,6.080581300965672,7.1,9.94467566424298,,1.352812875436936,,29.8569522542707,-1.0194186990343272,,
323,323-H9C5N1,591.8272291993592,7.752057176496188,0.6,12.333597014017132,,2.8102566367398887,,32.88389597792477,7.152057176496188,,
324,324-H9C5N1,428.72400929051844,4.120898809689364,2.7,12.470614467556787,,2.7760949600600044,,29.21318386835443,1.4208988096893638,,
325,325-H9C5N1,510.2534796291111,12.478236118723553,-0.8,12.398106438153281,,2.816337282847012,,25.84344888765957,13.278236118723553,,
326,326-H11C5N1,675.6702043308782,-22.571576582272144,-13.1,10.489637851038937,,1.3180660517161336,,34.23330078672029,-9.471576582272144,,
327,327-H11C5N1,442.975424263234,-18.62325659141845,-11.3,9.931555207377098,,1.3002820875330112,,27.905029552375687,-7.323256591418449,,
328,328-H13C5N1,17.206419784454294,-21.751937827797864,-25.9,10.025251022716843,,1.0887415119078183,,,4.148062172202135,,
329,329-H7C6N1,78.20572438226738,28.556599953509544,37.4,10.159514534357916,,3.1764952638069066,,,-8.843400046490455,,
330,330-H7C6N1,0.9618960075717703,34.88076297216594,33.9,10.230101179416852,,2.9474278565792154,,,0.980762972165941,,
331,331-H7C6N1,493.97311481858077,19.69004789657885,23.7,9.566224970560024,,1.8473747697108691,,30.91580175078269,-4.009952103421149,,
332,332-H7C6N1,19.113274831072914,20.42812685098562,24.8,9.58201788109778,,1.9204069237203127,,,-4.37187314901438,,
333,333-H7C6N1,16.00026256749134,20.799967179198234,24.8,9.679831678424941,,2.0329004418133994,,,-4.000032820801767,,
334,334-H7C6N1,504.1633057237758,21.6707354213845,20.8,8.750867940403959,7.7,1.4635472203025388,1.53,27.97164256746567,0.8707354213844987,1.0508679404039585,-0.06645277969746122
335,335-H9C6N1,0.4032351575455115,10.135007998016963,9.5,8.439812740788486,,1.5857479204970126,,,0.6350079980169632,,
336,336-H9C6N1,39.335223993598525,5.428220029879991,11.7,12.323727967624261,,2.852780269073604,,,-6.271779970120008,,
337,337-H13C6N1,1111.9733183792373,-21.58719402384378,-20.2,9.984232507552795,,1.0302260858930696,,47.11791614915604,-1.3871940238437794,,
338,338-H13C6N1,48.10492104365774,-17.7357711210548,-10.8,9.854025305730868,,1.2059184550907245,,,-6.935771121054799,,
339,339-H13C6N1,472.06531626948674,-25.82839853750364,-25.1,10.497725762078426,,1.3125853010242,,30.709436720332377,-0.7283985375036401,,
340,340-H15C6N1,0.25253420537719895,-27.297472184474135,-27.8,10.007161318101575,,1.0199932497446407,,,0.5025278155258661,,
341,341-H15C6N1,150.49454816687373,-20.332378055756948,-32.6,9.758035547694451,,1.151752406148647,,,12.267621944243054,,
342,342-H15C6N1,1214.2640577337206,-14.827679526366245,-22.1,9.442114636013345,,0.7565296523406929,,48.194966804895465,7.272320473633757,,
343,343-H5C7N1,592.2065117226011,51.93017500020044,51.5,9.810893076020353,9.7,3.3417655752168893,,34.37416860844428,0.4301750002004425,0.11089307602035348,
344,344-H9C7N1,10.731592053710628,21.024089126103913,24.3,10.180363927560872,,3.1828213326402337,,,-3.2759108738960876,,
345,345-H9C7N1,7.377316217141312,10.683878460535812,13.4,9.461789918772375,,1.7314657966644516,,,-2.716121539464188,,
346,346-H9C7N1,0.13401186479474997,26.566076310070386,26.2,10.2482796376342,,2.909592922823504,,,0.36607631007038677,,
347,347-H9C7N1,2.330160305192228,19.473513738944163,21.0,9.498280955624807,,1.7474747775894208,,,-1.5264862610558367,,
348,348-H9C7N1,0.2115956255840819,14.140004754824485,14.6,8.745758607780369,,1.439701737350036,,,-0.4599952451755147,,
349,349-H9C7N1,16.774733523872307,24.195696952152627,20.1,8.926628294339068,,1.1147406326291824,,,4.095696952152625,,
350,350-H9C7N1,11.616498384322806,16.10829845880944,12.7,8.76785311620414,,1.405118292401033,,,3.4082984588094405,,
351,351-H9C7N1,14.24550939799781,13.774322376003116,10.0,8.688613116771174,,1.470888407359002,,,3.7743223760031164,,
352,352-H11C7N1,6.941723117770614,1.7347149974467095,-0.9,11.987613653563596,,2.884841092408183,,,2.6347149974467095,,
353,353-H13C7N1,369.8441550555119,-20.131332638574786,-0.9,9.500718667562653,,1.2857485027231619,,,-19.231332638574788,,
354,354-H13C7N1,4.306688884761104,-5.324743658060262,-7.4,12.306408855739024,,2.805451240440324,,,2.0752563419397383,,
355,355-H17C7N1,108.38334701532094,-28.98926770033342,-39.4,9.904609370088055,,1.05818760040501,,,10.410732299666577,,
356,356-H11C8N1,39.115877478926,24.254268740542415,18.0,11.862617729148315,,3.014775503738193,,,6.254268740542415,,
357,357-H11C8N1,549.8619269627086,63.049134887298266,39.6,11.397864589179699,,2.4503111447851813,,,23.449134887298264,,
358,358-H11C8N1,3.426567107225189,6.44890110819946,8.3,9.468160025189345,,1.8216995683044888,,,-1.8510988918005404,,
359,359-H11C8N1,89.5971604809765,33.46557766229703,24.0,8.271411203470496,,1.2851587673236393,,,9.46557766229703,,
360,360-H11C8N1,34.37701761651524,19.263191760169136,13.4,8.786451820102343,,1.1988861365337546,,,5.863191760169135,,
361,361-H15C8N1,12.134332629174242,-13.883436898979834,-10.4,9.847246089235302,,1.2649868227739522,,,-3.483436898979834,,
362,362-H15C8N1,4.21223984712459,-10.047625802363372,-12.1,12.196389676634848,,2.8124206796284654,,,2.0523741976366274,,
363,363-H17C8N1,43.04243329451185,-15.239326765147357,-21.8,10.37408717917032,,1.5303093108811523,,,6.5606732348526435,,
364,364-H19C8N1,216.99521396851878,-28.469242586733067,-43.2,9.99635429532314,,0.9760667835098319,,,14.730757413266936,,
365,365-H19C8N1,297.2756166164824,-26.658317465615994,-43.9,9.716080209650096,,1.1023469837867652,,,17.241682534384005,,
366,366-H19C8N1,17.38660101696628,-36.73027566654985,-40.9,10.009481825010985,,1.0077570542302494,,,4.169724333450148,,
367,367-H19C8N1,79.62028499721744,-32.876980051730385,-41.8,9.998863043417991,,1.0025092051828914,,,8.923019948269612,,
368,368-H19C8N1,0.24248869247059163,-41.99243140889934,-41.5,10.535260171507463,,1.3859797113564694,,,-0.49243140889934267,,
369,369-H7C9N1,13.496021093276742,45.226306886350365,48.9,8.88145627473374,,2.202318762102112,,,-3.673693113649634,,
370,370-H7C9N1,10.291908320165774,44.69189957760581,47.9,9.019468472041769,,1.846578888767711,,,-3.208100422394189,,
371,371-H9C9N1,25.850117066220488,39.98430104008609,34.9,9.666726610080053,,3.2037109924209166,,,5.084301040086089,,
372,372-H11C9N1,12.328094581813756,39.71113864462994,36.2,10.07743956341945,,2.897410624647802,,,3.5111386446299377,,
373,373-H11C9N1,12.09857772892587,40.0783009830844,36.6,10.114829621981205,,2.8989029634196073,,,3.478300983084395,,
374,374-H11C9N1,30.474771077748397,14.079604083242907,19.6,8.456304697486738,,1.2892506651461675,,,-5.520395916757094,,
375,375-H11C9N1,100.20092012184114,6.989959034956893,17.0,9.459892171700305,,1.7825353783840014,,,-10.010040965043107,,
376,376-H13C9N1,76.83349779362825,26.165471909351385,17.4,8.272849834821363,,1.2710030053004413,,,8.765471909351387,,
377,377-H13C9N1,78.88330981635222,25.38162765580455,16.5,8.230169914281333,,1.466467643934399,,,8.88162765580455,,
378,378-H13C9N1,19.67566349425497,11.73572581369216,7.3,8.80795991770114,,1.2190468888403747,,,4.43572581369216,,
379,379-H17C9N1,100.44052070945,-25.922001831443158,-15.9,9.496834892510195,,1.1556932402930926,,,-10.022001831443157,,
380,380-H17C9N1,0.013141381930102036,-26.885364133317264,-27.0,9.876159391686208,,1.2031874976987356,,,0.11463586668273607,,
381,381-H19C9N1,585.6769950924179,-13.999235650657278,-38.2,9.758015257893915,,1.0428223972771158,,,24.200764349342727,,
382,382-N2,204.49469729642016,8.267655433940252,0.0,14.873414796204072,15.6,5.3934834507343644e-15,,12.911077808187928,8.267655433940252,-0.7265852037959277,
383,383-H2N2,1986.4602265876078,31.809765773463262,36.0,10.804513982972985,,6.971554455288889e-09,,62.75192688219809,-4.190234226536738,,
384,384-H4N2,1391.7360394105456,14.109188463518828,22.8,9.891902754381862,,3.6772296765583034e-05,,51.30703332386139,-8.690811536481172,,
385,385-H2C1N2,178.14451183992557,67.23515405592391,71.0,8.66824011333562,9.0,1.2519566382240646,1.5,16.022096048201696,-3.764845944076086,-0.33175988666437917,-0.24804336177593544
386,386-H2C1N2,373.3898165091895,72.37159413244963,79.0,11.616788637398045,,1.5514599234431143,1.59,25.64604909781657,-6.62840586755037,,-0.03854007655688574
387,387-H6C1N2,886.1589217505289,14.288801997296046,22.6,9.664397648475596,9.3,0.2424278282139175,1.66,,-8.311198002703955,0.3643976484755953,-1.4175721717860825
388,388-C2N2,145.04483786665136,66.56691824738748,73.8,13.204405780656051,13.36,1.4091437758774073e-08,,13.439226921021154,-7.23308175261252,-0.15559421934394813,
389,389-H8C2N2,3.840490402689147,18.040283080981045,20.0,9.38477102062464,,0.37966329112780867,,,-1.9597169190189554,,
390,390-H8C2N2,1194.3824295502352,14.93813373051616,22.0,9.456611271755357,,2.13882635081091e-06,,47.84375558716439,-7.06186626948384,,
391,391-H4C3N2,2096.884715032343,45.31090757502135,42.9,9.615624621284102,,2.106601355541454,,64.66950192628744,2.410907575021355,,
392,392-H4C3N2,740.9697620011627,33.21816888613622,31.8,9.081994403819769,,3.4789189499022966,,38.443687622587866,1.4181688861362183,,
393,393-H10C3N2,518.7494522313259,-10.659138766351655,-12.8,10.210530008735411,,2.4069007855311297,,32.06762122171171,2.140861233648346,,
394,394-C4N2,359.30875273317764,111.36052521826852,126.5,11.635428508948264,,5.479103450004529e-07,,16.131029481498953,-15.13947478173148,,
395,395-H2C4N2,283.26944620348524,74.6978371387682,81.3,10.958772731339888,,1.8791014725124037e-05,,21.894332223534782,-6.602162861231804,,
396,396-H4C4N2,808.5753528359751,34.943102905994216,47.0,10.376128241625574,,1.9992914931353007,,36.41995566445764,-12.056897094005784,,
397,397-H4C4N2,466.93976684107326,37.69847113712119,46.9,10.022372497904602,,1.210078900359261e-07,,27.650375528252106,-9.20152886287881,,
398,398-H4C4N2,2844.689374108845,43.53949271394798,66.5,10.488691328044943,,3.7273535665789668,,68.08090010092401,-22.96050728605202,,
399,399-H4C4N2,574.6768070729855,48.84031848927856,50.1,12.82420742646523,,5.494836022182288e-05,,33.85528052060807,-1.2596815107214425,,
400,400-H6C4N2,2319.7106290388565,21.512068557392595,21.5,8.996530889660779,,3.3708443278693676,,68.11329508089854,0.01206855739259538,,
401,401-H8C4N2,17.492955616708212,31.482458083078445,27.3,10.009651863360991,,3.338969610060212,,,4.182458083078444,,
402,402-H8C4N2,18.090969090346878,8.946652013960428,13.2,9.720388299025503,,2.6033281378337407,,,-4.2533479860395715,,
403,403-H10C4N2,79.25377187389147,-2.902458754405519,6.0,9.90655224203038,,2.0166505717413914,,,-8.902458754405519,,
404,404-H6C5N2,5.9458713391896305,25.761584256286547,28.2,9.085063358005895,,1.9284279151505201,,,-2.4384157437134526,,
405,405-H6C5N2,27.433447533537556,29.26230513168841,34.5,9.06067275470338,,2.534698674867088,,,-5.237694868311589,,
406,406-H6C5N2,7.8713732007896295,28.29440323624552,31.1,9.514991702908778,,2.7512065826144885,,,-2.805596763754483,,
407,407-H6C5N2,32.30290479628325,52.78356444463184,47.1,12.743685443608344,,3.1900724403686325,,,5.683564444631841,,
408,408-H8C5N2,0.036373442499817665,16.490718228021912,16.3,8.987384938126212,,3.312095376059819,,,0.19071822802191107,,
409,409-H10C5N2,200.4668696015344,29.35863233513514,15.2,10.217040394111972,,3.489142150760741,,,14.158632335135142,,
410,410-H12C5N2,175.9214909791495,5.636460088681095,18.9,10.187088104544575,,0.1036293342241585,,,-13.263539911318905,,
411,411-H14C4N2,0.28765154211541294,-8.836331559872635,-8.3,10.036228606440181,,1.8522988404218648,,,-0.5363315598726341,,
412,412-H4C6N2,46.91056986536776,60.25087086810536,67.1,10.102551806612272,,4.5561464871342245,,,-6.849129131894635,,
413,413-H4C6N2,45.21274935794317,59.67595736495201,66.4,10.11016997685721,,2.9118853443782884,,,-6.724042635047994,,
