,name,totalError,hf,refHf,ie,refIe,dipole,refDipole,geomError,hfError,ieError,dipoleError
66,66-H8C5,449.7166849782866,28.110740670850006,44.3,10.956192039602325,,5.418645366533275e-07,,19.371348293385083,-16.18925932914999,,
67,67-H9C5,0.44894644585577376,187.32996533981012,188.0,16.780211960295162,,4.111015804521718,,,-0.6700346601898843,,
68,68-H10C5,479.88493221400245,-16.56391898092212,-9.9,9.586809083485644,,0.051357276756434235,,29.511933722808074,-6.663918980922121,,
69,69-H10C5,529.3557729821339,-15.8782387616107,-6.1,9.738697149315191,,0.06490181619409902,,29.453075211361814,-9.7782387616107,,
70,70-H10C5,96.29842766752544,-8.513176227273483,1.3,10.844198286668757,,0.06368338148496477,,,-9.813176227273484,,
71,71-H10C5,1011.3619932285487,-35.976430902122324,-18.3,11.940656024621276,10.5,1.0122490477730811e-07,,31.34826329043718,-17.676430902122323,1.4406560246212763,
72,72-H10C5,479.3063928098203,-16.949722710949565,-7.9,9.729013663524723,,0.018077229009557418,,28.192513604315028,-9.049722710949565,,
73,73-H12C5,739.1627003586507,-41.772256149838285,-35.1,12.058070482453978,10.3,0.002698980981744316,,27.769138124976077,-6.672256149838283,1.7580704824539772,
74,74-H12C5,340.3531998916624,-32.01265310581136,-40.3,12.057060202459857,11.3,1.1096507140117382e-07,,20.705509717569793,8.287346894188637,0.7570602024598561,
75,75-H6C6,23.580433446498162,17.22455735054169,19.8,9.362430882842352,9.25,4.644979195867888e-08,,5.60061751312804,-2.57544264945831,0.11243088284235192,
76,76-H6C6,187.10253122971636,48.92436701713918,47.5,8.892452745444478,,0.6742316025505367,0.42,17.8448999288893,1.4243670171391827,,0.25423160255053673
77,77-H8C6,58.12383706475617,36.034778470602305,40.1,8.632452626061939,,1.9246649626691943e-06,,9.121163410626696,-4.0652215293976965,,
78,78-H8C6,84.11435256788084,37.4250952253908,41.1,8.635706836110945,,0.04501909704444149,,11.883553968862625,-3.674904774609203,,
79,79-H8C6,417.13358348896764,9.511563277376421,25.4,8.908338370128714,,0.10896529369005686,,18.148893189401615,-15.888436722623577,,
80,80-H8C6,540.7630631764287,9.233934694075657,25.0,9.442894119916337,,9.463325543965255e-08,,24.17412864803021,-15.766065305924343,,
81,81-H10C6,371.13887618036483,0.5350350070298667,19.8,9.386441874350313,,0.01747221828321061,,,-19.264964992970135,,
82,82-H10C6,320.4503822441127,12.222430261712036,20.1,9.774785739274654,,6.525280517449525e-06,,22.732983845616147,-7.877569738287965,,
83,83-H10C6,746.3358865447582,-16.084887860600357,-1.1,9.521259614146295,,0.042704870240423416,,32.30445858855988,-14.984887860600358,,
84,84-H10C6,525.3632176864545,-9.809858737263012,2.3,9.67004697897199,,0.039215165274631834,,27.521429434169626,-12.10985873726301,,
85,85-H10C6,508.3692118449853,-9.222733742083179,3.5,9.668492094414182,,0.054899549582494385,,26.324940948577392,-12.722733742083179,,
86,86-H10C6,85.34613585310265,21.661702762245486,30.9,10.41200761674692,,1.978631568895159e-07,,,-9.238297237754512,,
87,87-H10C6,649.9502187625393,-15.593806038816284,-1.1,9.695523944732372,10.3,0.019728360289310395,,28.402136367974876,-14.493806038816285,-0.6044760552676287,
88,88-H11C6,5.6718356351411385,179.38156159591583,177.0,16.50820675958605,,4.904763309284558,,,2.3815615959158265,,
89,89-H12C6,375.3648254172594,-16.950971988576452,-10.1,9.902691593950227,,0.022515056463916976,,25.629241433526673,-6.850971988576452,,
90,90-H12C6,453.1103750177685,-14.913137861189623,-15.7,9.765786307854425,,0.04479292881500009,,30.082926153959,0.7868621388103758,,
91,91-H12C6,357.68701320514293,-20.432004398440228,-16.8,9.414062974135645,,2.926027984625109e-07,,26.2486402411574,-3.632004398440227,,
92,92-H12C6,597.7321160551024,-19.761886172368477,-14.8,9.539471282504136,,0.06776949026250026,,33.855924198508035,-4.961886172368477,,
93,93-H12C6,3.4667316335559906,-13.6619161188292,-11.8,9.918939684778422,,0.025779899131850255,,,-1.8619161188291997,,
94,94-H12C6,745.8195360288307,-41.028305142261615,-29.5,11.668591535723527,10.3,3.5728610489197836e-07,,29.175792616836553,-11.528305142261615,1.3685915357235263,
95,95-H14C6,456.7907174179634,-34.407902179194984,-44.4,11.813879230363886,,0.009409745251524557,,26.71885845456078,9.992097820805014,,
96,96-H14C6,438.63287051763274,-36.05214132148349,-42.5,11.754360479262298,,5.7722665663036595e-08,,28.180063483942405,6.447858678516511,,
97,97-H14C6,414.5897316752618,-42.923862615628565,-41.7,11.908841167223713,,0.011736509067833887,,28.743412879243436,-1.223862615628562,,
98,98-H14C6,467.63511942447286,-41.312250567608544,-41.1,11.8690695818463,,0.01090733309610287,,30.580715136210358,-0.21225056760854244,,
99,99-H14C6,501.1955867534498,-47.500349726869324,-39.9,11.970682793928665,,6.743767000799522e-08,,29.78020385365846,-7.600349726869325,,
100,100-H7C7,741.399891526758,212.92167108888546,212.0,14.68806936855083,,2.379580544534793,,38.48507279272499,0.9216710888854607,,
101,101-H7C7,2317.0835571963685,203.23990917246888,209.0,15.42209513591725,,8.977542591635108e-08,,67.58557406510594,-5.760090827531116,,
102,102-H8C7,200.78633110793257,28.978884126682534,43.0,8.704808221879336,8.5,0.08197355050062247,,,-14.021115873317466,0.20480822187933612,
103,103-H8C7,605.819411351689,57.49221070882431,59.7,9.43467306958813,,0.004752499848480033,,34.6682874626786,-2.2077892911756933,,
104,104-H8C7,279.22430978691483,8.70083894232126,12.0,9.238671497270303,8.82,0.018893508083212735,0.36,20.212362964712675,-3.29916105767874,0.41867149727030295,-0.34110649191678727
105,105-H12C7,234.18477126383144,-25.20309678672364,-9.9,9.367098116656528,,0.02981815481802765,,,-15.303096786723641,,
106,106-H12C7,217.0685210131279,-20.733245433818304,-6.0,9.516237417950233,,0.03247866014249401,,,-14.733245433818304,,
107,107-H12C7,16.807823203205754,-23.499734528381776,-19.4,9.551935553317898,,0.05290275048625546,,,-4.099734528381777,,
108,108-H12C7,374.7367125784124,-16.7185370076249,-12.4,11.520006020469996,,0.008508380350756076,,26.686586544261765,-4.318537007624899,,
109,109-H14C7,19.872526554769554,-37.55786120855838,-33.1,11.833222745658986,,0.02235504883311563,,,-4.457861208558377,,
110,110-H14C7,77.0932780172182,-39.78027778701894,-31.0,11.723865667198204,,0.017214626340136967,,,-8.780277787018939,,
111,111-H14C7,117.7013770790052,-42.7490265498341,-31.9,11.786763444602187,,0.0023131748877362537,,,-10.8490265498341,,
112,112-H14C7,87.51489591580565,-42.05493965324233,-32.7,11.73720027139588,,0.005319760254303905,,,-9.354939653242326,,
113,113-H14C7,60.49478929868848,-22.67783962927293,-14.9,9.903699656428795,,0.01976043336724736,,,-7.777839629272931,,
114,114-H14C7,188.17695255846687,-44.117760478972755,-30.4,11.788233770474521,,0.008916941034659802,,,-13.717760478972757,,
115,115-H14C7,42.13357917750592,-43.49103837436707,-37.0,11.54995130858589,,0.0053028702100491034,,,-6.491038374367072,,
116,116-H16C7,298.603725631651,-31.41984590254905,-48.7,11.683435267670365,,0.0037272138127726635,,,17.280154097450954,,
117,117-H16C7,91.59992418356047,-39.72921506962148,-49.3,11.802167326415056,,0.014362626582740918,,,9.570784930378515,,
118,118-H16C7,40.24411529888034,-41.256175026147055,-47.6,11.731837009677646,,0.009660716402193353,,,6.343824973852946,,
119,119-H16C7,488.26992582465783,-43.83866018281652,-48.3,11.781198480860144,,0.01820706507928707,,30.606090010331968,4.461339817183479,,
120,120-H16C7,4.12347151646412,-48.630633279660344,-46.6,11.842932458806827,,0.010112110697877992,,,-2.030633279660343,,
121,121-H16C7,143.86436984259274,-36.205652587881545,-48.2,11.7229164189642,,0.01821552514492732,,,11.994347412118458,,
122,122-H16C7,524.0075756256974,-45.19292832872543,-45.3,11.782916807480161,,0.00045828435377461436,,32.37270798938229,0.10707167127456785,,
123,123-H16C7,0.7062386968227422,-46.84038009068679,-46.0,11.783130602058137,,0.01361084956495035,,,-0.8403800906867929,,
124,124-H16C7,566.4352003602245,-53.2273979024922,-44.9,11.919831179613608,,0.0027449440402005157,,31.53060876462086,-8.327397902492201,,
125,125-H8C8,3084.2694112435024,94.4896383267827,148.7,10.894485960717303,,9.881707370362703e-08,,17.05907960603245,-54.21036167321729,,
126,126-H8C8,795.2114604016635,51.01518987977548,70.7,8.658157091933232,,2.0116878601752308e-07,,28.555899948429907,-19.684810120224526,,
127,127-H8C8,101.11945484211607,32.1803078393275,35.3,9.267646798292692,,0.050283497285173395,,13.51939167749456,-3.1196921606725,,
128,128-H10C8,327.4772211169179,2.8700771309150004,7.2,9.246581792671774,8.8,0.03212484786378096,,24.03270518731086,-4.329922869084999,0.44658179267177367,
129,129-H10C8,420.2423712643675,0.2848871530580476,4.1,9.189521226953877,,0.020456558051022904,,28.484637446506703,-3.815112846941952,,
130,130-H10C8,3.633221464382772,2.6938988840088327,4.6,9.184295336941613,,0.006162248015143846,,,-1.906101115991167,,
131,131-H10C8,617.0881146082933,0.11000930994232042,4.3,9.129007159098087,,0.0232722874078953,,34.627506194513145,-4.189990690057679,,
132,132-H12C8,78.55649861721679,4.8367895987279645,13.7,9.546563781045146,,1.9065334792097137e-07,,,-8.863210401272035,,
133,133-H12C8,114.51381127723185,5.8988873813405815,16.6,9.698675263152008,,0.030449950230279268,,,-10.701112618659419,,
134,134-H14C8,119.2018335043139,8.382040781157228,19.3,10.653261147667202,,0.04892886889723679,,,-10.917959218842773,,
135,135-H14C8,42.85746076166993,-11.146560987394063,-4.6,9.330732707483877,,0.014747498138947338,,,-6.546560987394063,,
136,136-H14C8,315.0256638196482,-2.5489623307856575,15.2,10.396281763236871,,0.06514049656550806,,,-17.748962330785655,,
137,137-H14C8,108.48492190322885,-10.915609531046604,-0.5,9.609227586818708,,0.02048659141308141,,,-10.415609531046604,,
138,138-H14C8,131.54433103202243,-10.769277703152124,0.7,9.594619267527658,,0.09063300036814403,,,-11.469277703152123,,
139,139-H14C8,92.36025332170767,-10.510424200924103,-0.9,9.587845002576758,,0.003758127836026981,,,-9.610424200924102,,
140,140-H14C8,323.48289376925106,-3.085630202171153,14.9,10.369801993005456,,0.06667744630817544,,,-17.98563020217115,,
141,141-H14C8,309.75623007551667,-3.199892899546765,14.4,10.36780869455322,,0.0008232087011555829,,,-17.599892899546767,,
142,142-H14C8,1160.265124514472,-33.00242602342311,-24.1,11.328180944248182,9.45,9.651073171502898e-09,,38.16426520917838,-8.90242602342311,1.8781809442481823,
143,143-H16C8,86.48039342551554,-29.099483503158417,-19.8,9.933550901456336,,0.027822779869201526,,,-9.299483503158417,,
144,144-H16C8,43.56614546843391,-47.70046554937104,-41.1,11.509281007177679,,0.00916622082999434,,,-6.600465549371037,,
145,145-H18C8,1633.4518395090577,-23.06302070657604,-54.0,11.631592509992892,,7.540996162554438e-08,,36.77921020650973,30.93697929342396,,
146,146-H18C8,317.31133430778425,-34.786765192481624,-52.6,11.627644730106242,,0.009619374133921707,,,17.813234807518377,,
147,147-H18C8,198.59370363769216,-39.50767217108216,-53.6,11.694527223330711,,0.022485922036554865,,,14.092327828917838,,
148,148-H18C8,68.78031216873501,-45.406610332998035,-53.7,11.729396926369539,,0.012820376485660806,,,8.293389667001968,,
149,149-H18C8,286.05752798248,-34.78676470977596,-51.7,11.62764099404615,,0.00962197443009326,,,16.913235290224044,,
150,150-H18C8,167.7107688643993,-39.049680742761616,-52.0,11.621308729072593,,0.013779561461888377,,,12.950319257238384,,
151,151-H18C8,18.61146067676273,-46.78589978364402,-51.1,11.66572738381633,,0.011690033639627352,,,4.314100216355982,,
152,152-H18C8,21.439070160289212,-47.76976564736846,-52.4,11.706847853132695,,0.021757938372065307,,,4.63023435263154,,
153,153-H18C8,11.852310409395908,-49.75728153788378,-53.2,11.757101797950362,,0.005084853060325827,,,3.4427184621162255,,
154,154-H18C8,8.149057679446548,-54.35465543970661,-51.5,11.811686666516433,,0.01234468113637342,,,-2.8546554397066117,,
155,155-H18C8,124.14329562736549,-41.45803896850445,-52.6,11.662920545281448,,0.020879570319785677,,,11.141961031495555,,
156,156-H18C8,71.82792174118536,-42.42486450012831,-50.9,11.676693545680347,,0.004516124604530862,,,8.47513549987169,,
157,157-H18C8,0.14363590493842607,-50.02100672177672,-50.4,11.73514857463421,,0.01506902587067886,,,0.3789932782232768,,
158,158-H18C8,76.75401246237284,-41.73906326570196,-50.5,11.664529958501307,,0.007796322110412962,,,8.760936734298042,,
159,159-H18C8,180.68201946072827,-37.95819880147276,-51.4,11.63291492538634,,0.016822700092428526,,,13.441801198527237,,
160,160-H18C8,3.0402507614451157,-52.54363148670959,-50.8,11.7566934555584,,0.011203165965003046,,,-1.743631486709596,,
161,161-H18C8,2.7474447439138308,-52.35754177742639,-50.7,11.742577424087898,,0.01602107286648082,,,-1.6575417774263883,,
162,162-H18C8,633.5910027840196,-58.954376820826575,-49.9,11.847709685195177,,2.705573427929364e-07,,33.21473357323518,-9.054376820826576,,
163,163-H10C9,16.08358547194566,24.289565426048487,28.3,9.270712666085565,,0.07269038835911851,,,-4.010434573951514,,
164,164-H10C9,20.696145337169536,31.450698368192153,36.0,9.219786765045734,,0.09301684949228088,,,-4.549301631807847,,
165,165-H18C9,11.060987872671024,-48.1741936507561,-51.5,11.509102093762031,,0.005253371945394291,,,3.325806349243898,,
166,166-H18C9,6.151785421421141,-46.91972069689296,-49.4,11.418851875463254,,0.01898808923492259,,,2.4802793031070394,,
167,167-H20C9,268.8801133500263,-39.00243574947711,-55.4,11.549294005377163,,7.779596540936698e-08,,,16.39756425052289,,
168,168-H20C9,99.62686628172112,-64.68132587794433,-54.7,11.799157726436166,,0.0027443921319213,,,-9.981325877944329,,
169,169-H8C10,320.79466820768005,67.99299598589921,73.5,8.05803741860777,,0.988653957258252,,24.102596333024284,-5.5070040141007865,,
170,170-H8C10,66.55074025331069,34.23824427094302,36.1,8.558835469089761,8.15,8.312843129730057e-08,,9.630156985226122,-1.8617557290569806,0.40883546908976065,
171,171-H10C10,496.24619480864806,112.02341599776466,134.3,9.325525245587082,,0.006635714421539216,,,-22.276584002235353,,
172,172-H10C10,160.46242107202357,46.73262374948847,59.4,8.977387174024152,,0.057686059091687336,,,-12.66737625051153,,
173,173-H10C10,124.14072660399957,41.95815425506171,53.1,9.644560892952219,,0.10196503976547484,,,-11.141845744938294,,
174,174-H10C10,459.39128939051363,58.466584747397036,79.9,9.32870734700485,,0.062308254473652964,,,-21.43341525260297,,
175,175-H10C10,432.72715533692724,97.29790502528826,118.1,8.866677178190429,,0.004831978085075138,,,-20.802094974711736,,
176,176-H10C10,579.7718207784363,49.92154862167344,74.0,8.90645400002248,,1.3168391177064132e-07,,,-24.078451378326562,,
177,177-H12C10,547.4018947031237,61.70337856221279,85.1,9.569452087604349,,1.8849620781649641e-06,,,-23.396621437787203,,
178,178-H12C10,206.49815063110844,57.92995648471764,72.3,8.794264534641986,,8.912841462577741e-07,,,-14.370043515282354,,
179,179-H12C10,108.34586138776575,-4.208931808200386,6.2,9.169288499170278,,0.03207420665351178,,,-10.408931808200386,,
180,180-H14C10,0.8271758119081243,-3.2905079374133472,-4.2,9.248755910839945,,0.024874775349789307,,,0.9094920625866529,,
181,181-H14C10,1.1169855558464463,-4.1431246261519545,-5.2,9.244393498459965,,0.04449148963010777,,,1.0568753738480456,,
182,182-H14C10,6.3533630027805765,-6.079412171182964,-8.6,9.076043792878705,,0.03792437997520012,,,2.5205878288170354,,
183,183-H14C10,52.341832835773715,12.665234431180666,19.9,8.675002186517277,,0.6066225429820205,,,-7.234765568819332,,
184,184-H14C10,0.0397338841015815,-10.100666399968341,-10.3,9.08046193792293,,0.04625713554585961,,,0.19933360003165923,,
185,185-H14C10,0.2029497697273375,-11.750499466955665,-11.3,9.041729071395249,,1.7732821157785123e-06,,,-0.4504994669556641,,
186,186-H14C10,169.2237821694708,7.6086041591506195,-5.4,9.23808733504342,,0.03433191221194753,,,13.00860415915062,,
187,187-H14C10,405.56613524475375,-17.138672628670285,3.0,9.67192596806297,,0.07720200254628859,,,-20.138672628670285,,
188,188-H16C10,78.60832675888453,-14.766133698455294,-5.9,8.764055251813833,,0.1424622865129539,,,-8.866133698455293,,
189,189-H16C10,256.30184474042017,-33.24702952240945,-31.9,11.195265984737897,9.6,3.481638980345374e-08,,,-1.34702952240945,1.5952659847378978,
190,190-H16C10,600.340200164638,6.180073066913132,-6.8,9.7479345406698,,0.042657936905213995,,29.389042289337507,12.980073066913132,,
191,191-H16C10,444.05824192982493,-45.57268948022119,-24.5,11.680085608904688,,0.04642549606839015,,,-21.072689480221193,,
192,192-H18C10,11.464903093974486,-29.885986280830814,-26.5,9.556547623736524,,0.0514077437648927,,,-3.3859862808308137,,
193,193-H18C10,43.703631015018864,-33.21087218262605,-26.6,9.552024045917214,,0.03522855790031445,,,-6.610872182626046,,
194,194-H18C10,22.488107115455673,-45.2421627044478,-40.5,11.304533108544007,,0.014615826154211078,,,-4.7421627044478,,
195,195-H18C10,119.7529998673795,-45.643171380700366,-34.7,11.416929357105305,,0.018053138652426592,,,-10.943171380700363,,
196,196-H18C10,42.70387041130149,-50.03481984535928,-43.5,11.293788686097301,,1.6913638073940533e-07,,,-6.53481984535928,,
197,197-H20C10,298.29895316915866,-22.628666722885615,-39.9,9.729134327139937,,3.662979780366238e-08,,,17.271333277114383,,
198,198-H20C10,347.89375567869837,-11.6480897579176,-30.3,9.74550176351789,,0.1245390195239231,,,18.6519102420824,,
199,199-H20C10,101.17519526137092,-39.85858813459279,-29.8,9.905069368410967,,0.022390879057309025,,,-10.058588134592792,,
200,200-H20C10,63.27569491365623,-58.95460212164356,-51.0,11.477185662373927,,0.009252741531337818,,,-7.9546021216435605,,
201,201-H20C10,255.15177611912983,-61.17347101036997,-45.2,11.768996704250945,,0.009494809647054103,,,-15.97347101036997,,
202,202-H22C10,1566.0664465733873,-23.926442583798615,-63.5,11.434115663688404,,0.005014277599537533,,,39.57355741620138,,
